age,gender,height_cm,weight_kg,BMI
49,0,170.3,89.1,30.72192383
25,0,171.7,73.8,25.03316555
21,0,170,61.7,21.34948097
28,1,160.7,63,24.39544789
60,0,170,76,26.29757785
24,1,162.3,59.3,22.51218524
33,0,184.9,104.3,30.50777158
62,0,164.2,68.96,25.57707914
60,0,169.4,68,23.69638519
27,1,165.5,67.6,24.68031508
37,0,177,74,23.62028791
29,1,168.8,63.82,22.39813796
32,0,170.4,77.5,26.69085719
21,1,170.3,63.2,21.79153296
50,1,161.5,52,19.93693029
25,1,164.5,68.5,25.31388291
50,1,163.7,58.2,21.7182899
26,1,161.6,53.3,20.41007009
33,0,175.6,72.9,23.64168928
26,0,167,60,21.51385851
59,1,162.6,52.98,20.03876127
30,0,173,86.5,28.9017341
30,1,161.9,46.8,17.85468348
58,1,168.6,92.9,32.68139405
29,1,163.8,46.7,17.40560349
25,0,170.8,83.9,28.75982427
26,0,181.8,82.56,24.97939563
28,0,176.7,85.8,27.47983931
45,1,165.5,54.1,19.75155393
37,0,180.2,77.2,23.77429937
60,0,172.4,66.5,22.37417973
46,0,172.3,56.3,18.96434467
52,1,160,60.5,23.6328125
29,1,157.3,45.3,18.3079938
24,0,187.6,69.5,19.74781893
28,0,175.2,67.2,21.89278789
35,0,168.1,85.6,30.29272469
63,0,173,78,26.06167931
60,0,171.6,73.5,24.96047076
50,0,178.2,88.4,27.83792533
52,0,157.8,62.9,25.26019203
57,1,156.8,60.9,24.76995262
23,0,170.1,62.2,21.4971931
62,0,163.3,59.84,22.43981207
31,0,170.6,68.3,23.46727432
53,0,167.7,100.1,35.59327518
45,1,156.6,60.6,24.71093104
33,1,167.4,69.9,24.9440098
44,0,172.6,75.9,25.47769845
28,0,178.7,81.9,25.64689518
25,0,171.6,67.1,22.78704202
33,1,163.5,58.1,21.73404783
50,1,155.7,87.3,36.01115232
36,1,164.8,58.8,21.65024979
22,0,179.1,74.7,23.28785188
29,1,163.5,52.2,19.52697584
43,0,175.4,81.8,26.58851766
22,0,173.5,71.18,23.64607297
27,0,181.1,60.9,18.56865264
22,0,175.9,90.7,29.31403541
23,0,181,69.4,21.18372455
23,0,173.6,85.7,28.436843
64,0,174.6,65.3,21.42025825
60,0,179.9,81.3,25.1204965
40,1,154.9,48.8,20.33840946
36,0,179.2,79.5,24.75660674
64,0,170.7,62.2,21.34633607
25,0,177.5,69.7,22.12259472
64,0,172.1,72.88,24.60631749
60,1,152.3,52.5,22.63390542
60,1,155.8,69,28.42589739
23,1,159.8,52.7,20.637499
30,0,170.6,70.7,24.29189304
24,0,179.6,80.9,25.08048075
31,0,173.7,78.4,25.98462333
56,1,158.7,63.7,25.2921401
60,0,168.6,81.7,28.74133363
26,0,179.4,73.8,22.93039228
56,1,162.1,55.1,20.969379
55,1,154.7,50.6,21.14315967
41,0,176.9,71.1,22.72029338
48,0,159.7,59.4,23.29038205
33,1,166,58.1,21.08433735
47,0,172.8,81.7,27.36116469
21,1,160.3,61,23.73902022
57,1,154,59.6,25.13071344
28,0,170.6,74.9,25.73497579
30,1,164.1,50.9,18.90168931
50,0,166.7,68.8,24.75809577
58,0,174,69.6,22.98850575
30,1,164.2,58.9,21.84585211
25,1,163.1,53.4,20.07397297
37,1,168.2,54.1,19.12252697
29,1,166.3,53.6,19.3811834
27,0,165.3,63.1,23.09317529
35,1,166.6,64.4,23.20255833
30,0,179.8,80.6,24.93191669
28,0,179.7,69.9,21.64616784
38,1,171.4,56.3,19.16402637
39,1,162.2,54.4,20.6774605
53,0,173.7,64.7,21.44394298
28,0,178.4,71,22.30841159
59,0,165.4,70.2,25.66055833
60,1,155.6,55.4,22.88182077
24,1,159.9,52.7,20.61169407
26,0,169.7,58.5,20.3138472
60,0,174.6,70.4,23.09320338
58,1,157.9,67.9,27.23362884
28,0,176.7,93.8,30.04206209
32,0,176.9,78.3,25.02108258
22,1,169.1,62.6,21.89208461
39,1,152.3,57.6,24.83262766
48,0,168,76.3,27.03373016
29,1,161.3,52,19.98640156
32,1,158.8,55.9,22.16719857
39,1,150.2,60.9,26.99463299
26,0,177,69.5,22.18391905
63,0,168.2,67.8,23.96501532
49,0,172.1,80.6,27.21280447
22,0,170.8,86.9,29.78818509
21,0,169,70.56,24.70501733
38,1,156.2,46.4,19.01760932
56,1,155.9,50.7,20.86006844
60,0,169.8,77.5,26.87981842
58,1,165.4,65.6,23.97909725
62,1,161.2,58.1,22.3586747
21,1,158.4,51.7,20.60535915
57,0,168.1,68.2,24.1350914
62,1,154.5,47,19.68978121
22,0,171.9,54.8,18.54508401
22,0,184,83.2,24.57466919
35,0,177.8,75.7,23.94596626
43,1,158.6,53.4,21.22926171
22,1,156,53,21.77843524
32,0,171.5,71.9,24.44559665
40,0,164.2,77,28.55909359
38,0,174.3,74.3,24.45648507
24,1,166.8,65.8,23.65014463
22,1,158.7,56.7,22.51278405
52,0,166,73.3,26.60037741
31,0,176,82.5,26.63352273
21,0,179.7,73.6,22.79195927
51,1,152.8,70.1,30.02419067
36,0,176.5,73,23.43329936
25,0,184,88.1,26.02197543
51,1,150,62.3,27.68888889
25,0,181.7,85.22,25.81259547
61,1,160,59.4,23.203125
27,0,170.5,64.6,22.22203111
50,0,179.3,85,26.43981101
22,0,176.1,70.1,22.60472906
38,0,176.5,77.9,25.00621945
32,0,178.1,64,20.17679284
27,1,161.5,53.1,20.35867304
24,1,158.5,55.7,22.17158097
31,0,173,83.8,27.99959905
38,1,164.7,62.8,23.15114342
44,0,181.4,100.08,30.41394325
55,0,170,73.6,25.46712803
21,1,171.8,70.8,23.98760776
59,1,147.5,53.7,24.68256248
26,0,177.5,83.5,26.50267804
63,0,164,56.5,21.00684117
21,0,169.1,63,22.03197014
39,0,171.2,69.9,23.84897153
40,1,161.5,54.1,20.74207555
28,0,166.5,62.8,22.65328391
22,0,179.3,61.2,19.03666393
30,1,156.2,52.8,21.64072785
31,0,164.3,62.9,23.30105144
24,1,169.3,75.2,26.23638072
21,0,173.9,76.7,25.36274177
22,1,162.9,51.56,19.42990781
49,1,162.5,63.3,23.97159763
25,1,159.2,51,20.12259791
62,0,166.1,76.5,27.72823144
50,1,155.1,55.7,23.15429699
28,0,166.9,65.6,23.5500138
33,0,167.9,78.4,27.81087611
22,0,171,81.7,27.94022092
21,0,172.9,59.4,19.86993555
32,0,172.7,68.34,22.91344024
57,1,155,57.14,23.78355879
21,0,178.4,72.2,22.68545517
64,1,151,55.3,24.25332222
48,0,169.6,66.1,22.97998621
22,0,175.1,76.2,24.85322086
57,0,174.1,68.9,22.73116423
37,0,172.8,80.8,27.05975652
49,0,172.8,65.2,21.83534808
56,1,157.5,67.2,27.08994709
39,0,170.7,71.7,24.60662855
26,0,171.7,71.3,24.18515859
38,0,165.1,70.7,25.93732998
63,1,152.7,50,21.44331524
24,0,174,75.5,24.93724402
33,0,188.6,90.3,25.38659026
52,0,175.2,65.1,21.20863827
62,1,154.9,42.4,17.67107707
56,0,164,73.8,27.43902439
41,1,152.7,50.1,21.48620187
21,0,173.7,79.5,26.34920351
29,0,183,88.2,26.33700618
51,0,166.1,70.5,25.55346819
24,1,165.7,52.5,19.12116225
22,0,176.1,88.2,28.44132815
23,0,172.4,80.3,27.01724259
61,0,170,82.2,28.44290657
28,0,176.1,76.7,24.73299171
24,0,177.4,73.5,23.35501272
28,0,180.3,80.1,24.64002038
39,0,186.9,82.3,23.56032258
59,1,154.3,76.1,31.96338785
26,0,182.5,71.68,21.52148621
32,1,170.8,71.5,24.50926622
60,0,164,64.7,24.05562165
33,0,179,75.7,23.62597921
42,0,176.9,77,24.60566231
43,0,174.4,91.4,30.05060601
34,0,166.5,50.6,18.25248672
27,1,161.1,58.2,22.42497171
60,0,154,58.2,24.54039467
25,0,169.8,70,24.27854567
21,1,163.7,31.9,11.90401113
28,0,178.4,83.3,26.17310825
21,0,169,66.1,23.14344736
46,0,173,68.3,22.8206756
59,0,171.8,82,27.78225757
26,0,170.7,61.5,21.10610399
22,0,177.5,82.2,26.0900615
25,1,159,58.5,23.13990744
25,0,171.5,73.18,24.88078947
36,0,172.5,71.8,24.12938458
61,0,171.8,83.1,28.15494639
32,0,175.7,72.2,23.38803174
32,1,171.7,56,18.99535597
40,0,176.4,72.4,23.26705437
28,0,175.1,79.7,25.994773
63,1,150.1,68.4,30.35950716
57,1,149.2,62.2,27.9416944
38,1,154.2,46.3,19.47207545
63,1,160.3,54.5,21.20945249
40,0,173.3,78.3,26.07141704
55,0,172.3,56.28,18.95760778
45,1,158.3,55.4,22.10792258
28,0,163.4,85.9,32.17281483
25,0,182.5,79.8,23.95946707
51,1,155.9,56,23.04070676
46,0,176.5,70,22.47028706
57,1,163.5,57.1,21.35996783
36,0,178.2,72.3,22.76789594
38,0,181.3,71.2,21.66129343
27,0,175.5,63.3,20.55178124
37,1,161.8,53.8,20.55063478
21,0,176,87.7,28.31224174
38,1,168,63.6,22.53401361
60,0,169.8,67.9,23.5501893
24,0,178.9,90.4,28.2454013
28,1,165,61.44,22.56749311
61,0,165.2,71.6,26.23571692
31,0,173.3,77.4,25.77174558
31,0,188.4,92.4,26.03215817
21,0,165,61.9,22.73645546
38,0,166.9,67,24.05260556
45,0,171.5,76.7,26.07756972
56,1,153.7,50.7,21.4615075
55,0,168,65,23.03004535
24,1,159.9,47.7,18.65612537
44,1,153.8,49.7,21.01085462
38,1,162.9,49.22,18.54810052
30,0,166.6,66.08,23.80784246
21,1,165.1,53.4,19.59057173
36,0,166.6,64.3,23.16652952
64,1,158,61.9,24.79570582
47,0,166.6,59.7,21.50920392
41,0,181.6,93.5,28.35175338
24,0,172,72,24.33747972
22,1,154,57.08,24.06813965
23,1,167.1,67.4,24.13831757
24,1,166,64.4,23.3705908
43,0,177,81.2,25.91847809
53,1,148.1,48,21.88422243
42,1,160.5,73.7,28.60997079
25,1,158.9,45.6,18.05997099
61,1,157.9,54,21.65855607
60,1,157.5,47.4,19.10808768
22,0,179.7,72.2,22.35841657
24,1,162.9,49.6,18.69129999
36,0,171.1,69.5,23.74022253
27,1,166.6,70,25.2201721
46,0,176.1,75.2,24.24929566
22,1,166.5,63.6,22.94186078
24,0,171.2,64.9,22.14303651
25,1,163.9,55.9,20.80912892
63,0,165.7,74.7,27.20668228
63,1,161,60.9,23.49446395
64,0,171.4,75,25.5293424
22,0,184.6,90.6,26.5867226
57,0,162.3,61,23.15755986
30,0,178.7,83.6,26.17924831
26,0,179.5,95,29.48456328
22,0,175.7,71.4,23.12888458
32,0,179,82.2,25.65463001
24,0,181.3,77.2,23.48668332
24,1,164.7,56.2,20.71806147
41,1,164.5,61,22.54228989
24,1,162.9,55.2,20.80160805
37,0,181,76.1,23.22883917
24,0,182.5,79.6,23.89941828
58,0,174.1,71.96,23.74070505
29,0,171.6,84.5,28.69605142
24,0,177,76.7,24.48210923
36,1,160.9,67.9,26.22754773
64,0,169.8,69.2,24.00107658
35,0,165,82.7,30.37649219
25,1,167,61.3,21.97999211
64,1,162.8,74.2,27.99594323
38,0,172.2,79.2,26.70907744
30,0,167,69.9,25.06364516
29,0,168,73.5,26.04166667
55,0,162.4,63.9,24.22862724
21,0,181.2,95.4,29.05574317
62,1,167,69.8,25.02778873
30,0,170,50.3,17.40484429
23,1,165.8,66,24.00904486
22,0,179.9,74.1,22.89580308
22,0,167,76.1,27.28674388
25,0,172.6,63.9,21.44960384
51,0,164,83.9,31.19422963
60,0,166.1,72.7,26.35088138
25,0,171.7,73.5,24.93140472
27,0,178.5,81.3,25.51608879
28,0,167.8,66.5,23.6177071
30,0,178,81.1,25.59651559
24,1,176.8,62.2,19.8987531
36,0,181.4,88.9,27.01638244
25,0,175,79.2,25.86122449
64,1,155.8,45.4,18.70341655
27,0,178.6,70.5,22.10172688
38,0,174.2,81.2,26.75837451
26,1,162,50.4,19.20438957
21,0,184.7,80.2,23.5093476
61,0,169.5,75.6,26.31372856
61,0,168.4,75.5,26.62335464
24,0,174.5,67.1,22.03594388
25,0,181,77.9,23.77827295
29,0,172.8,71.5,23.94520533
60,0,157.1,47,19.04344377
50,0,180.2,85.3,26.26875306
58,1,160.1,64.6,25.20286158
21,1,164.9,57.1,20.99881546
34,0,173.4,70.04,23.29420811
31,0,177.7,74,23.43456326
28,1,167.8,61.6,21.877455
64,1,156.8,58.8,23.91581633
34,0,180.3,74.9,23.04041855
58,0,175,81.9,26.74285714
22,0,178.1,73.6,23.20331177
48,0,176.5,66.1,21.21837106
60,1,162.8,54.4,20.52532765
30,0,174.3,77.86,25.62828973
47,0,168,63.2,22.39229025
27,1,154.3,57.6,24.19305046
24,1,169.3,60.9,21.24728173
62,1,148.3,51.8,23.55306647
30,0,176.1,84.2,27.151472
23,0,174.9,70.1,22.91597812
58,1,147.6,45.4,20.83930053
27,0,180,71.4,22.03703704
51,0,168.2,67.6,23.89432206
28,0,178.8,87.1,27.24476875
25,0,172.2,60,20.23414958
22,0,179.6,62.8,19.46914946
36,0,177.1,80,25.50661721
23,1,161.1,66.3,25.54597293
47,1,160,59.6,23.28125
53,0,163.9,70.8,26.35574825
39,1,164.9,60.6,22.28595826
58,0,164.2,63.7,23.62615924
57,1,154.5,57.8,24.21424158
27,0,171,69.3,23.69959988
34,0,172.8,73.1,24.4810421
53,0,159.5,70.2,27.59406845
49,1,151.4,55.7,24.29984172
55,0,164.2,62,22.9956338
25,0,173.9,69.1,22.84961481
53,1,159.9,61.9,24.20994047
26,1,158.8,44.5,17.64651765
23,0,167.4,61.54,21.9607205
25,0,164.8,67,24.66950231
31,1,165.4,62.9,22.99215269
30,1,158.6,54.2,21.54730309
28,1,168.8,60.1,21.09257429
23,0,180.2,77.5,23.86668654
56,1,156,51.1,20.99769888
21,0,179,62.5,19.50625761
63,0,167.7,78.5,27.91280821
26,0,173,65.6,21.91854055
21,0,168.2,72.6,25.66165357
39,1,161.5,50.5,19.36182653
55,1,162,57.8,22.02408169
47,0,169.6,70.2,24.40537113
60,0,162,55.86,21.28486511
24,1,148.2,44.7,20.35218847
32,0,175,80.3,26.22040816
58,0,168.7,69.4,24.38536751
28,0,173,67.9,22.68702596
47,0,169.4,83,28.92352898
61,0,171.4,76.5,26.03992925
33,1,162.2,51.8,19.68919952
60,1,160.6,60.2,23.34024494
64,0,172.1,70.6,23.836526
27,0,176.5,74.6,23.94690592
21,1,165.3,51.1,18.70144623
52,0,175.8,60.9,19.7051412
24,0,169.4,67.3,23.45245181
35,1,171.1,63.1,21.55407254
39,0,172.7,71,23.8053008
43,0,179,86.7,27.05908055
58,1,154.7,51,21.31029927
24,0,176.5,82.3,26.4186375
55,0,176.6,62.4,20.00797754
50,0,172.9,92.9,31.07604398
31,0,178.2,87.8,27.64898014
52,1,156.6,58.4,23.81383453
25,0,171.9,64.9,21.96306483
21,1,167.3,76.1,27.18897121
62,1,163,57,21.45357371
30,0,173.3,79.1,26.33779167
28,0,173.8,73.6,24.36566507
26,1,158.4,60.4,24.07279869
30,0,167.1,76.92,27.5477654
43,0,169.4,69.7,24.28879482
25,0,182.7,84.2,25.22522199
31,0,178.6,64.1,20.09532898
31,0,175.9,68.8,22.23600481
28,0,174.2,62.64,20.64217463
24,1,164,57,21.19274242
38,0,178.3,79.2,24.91279735
24,0,177.8,70.1,22.17453414
36,0,169.4,66.5,23.17367081
48,1,158.1,62.3,24.92437672
40,0,173.3,74.9,24.93932485
25,0,183.2,66.6,19.84372914
24,0,167.4,55.8,19.9123855
51,1,159,69.6,27.53055654
54,0,171.1,68.58,23.42596347
25,1,157.2,58.1,23.51099716
38,1,166.5,58.2,20.99396694
61,0,172.8,70.6,23.64379715
37,1,168.5,73.7,25.95778778
22,0,179.5,63.4,19.67706644
25,1,164.4,55.5,20.53474701
59,1,156,54.1,22.2304405
49,0,166,66.5,24.13267528
32,0,171.5,68.1,23.15361797
59,0,163.7,66.4,24.77825514
22,1,165.5,53.7,19.60551656
29,0,168,65.2,23.10090703
63,0,168.9,81.1,28.42899814
50,0,175.8,73.5,23.78206696
26,0,165.9,66.1,24.01644309
37,0,175.8,80.74,26.12468145
22,1,169.3,53.4,18.63062141
25,0,171.9,75.7,25.6179354
60,0,173.2,58.6,19.53447936
25,0,176.4,84.7,27.21988266
50,1,156.2,48.6,19.91930632
59,0,167.5,80.2,28.58543105
35,0,168.9,63.6,22.29450409
24,1,168.3,61.3,21.64174336
57,0,172.1,72.8,24.57930726
59,0,167.8,82.7,29.37119364
22,1,161.5,54.7,20.97211705
21,1,164.4,50,18.49977208
27,1,164.1,48.9,18.15899032
23,1,165.8,56.7,20.62595218
30,1,172.8,68.7,23.007491
27,1,162.2,55.8,21.20960103
37,1,154.5,55.9,23.4182717
47,1,154.3,53.7,22.55497934
58,1,164.4,60.9,22.5327224
41,0,169.5,65.3,22.72865708
54,1,159.6,55.94,21.9612314
23,1,172.3,64.3,21.65910058
42,0,173.7,72.4,23.9960042
26,1,156.2,64,26.23118527
30,0,180.7,78.6,24.0716711
28,0,166.5,62.3,22.47292337
29,1,155.2,49.64,20.60859284
62,0,164.6,56.4,20.81706231
22,0,183.4,88.5,26.31143944
22,1,164.4,57.7,21.34873698
27,1,161,53.9,20.79395085
53,1,162.3,57,21.63903135
34,0,170.1,73.2,25.2989475
41,0,178,84.2,26.57492741
62,1,161.6,50.5,19.33787129
48,1,157.4,54.1,21.8367403
43,1,156.4,47.2,19.29605379
55,1,157,64.9,26.32966855
22,0,168,66.3,23.49064626
26,1,162.2,64.8,24.63050442
44,0,169.2,80.8,28.22348529
25,0,167.8,64.4,22.87188477
34,0,174.9,72.9,23.83130963
63,1,163,55,20.70081674
29,0,171.2,73,24.90665124
30,0,170.8,72,24.68065969
57,1,157.3,57.04,23.05271449
25,0,175.2,83.9,27.33340631
24,1,156.9,57,23.15415672
25,0,181.1,81.5,24.84967471
24,1,160.2,52.7,20.53456899
27,0,173.1,68.4,22.82768999
22,0,174.1,61,20.12483335
30,0,182.7,78.3,23.45765893
31,0,166.1,64.1,23.23372072
21,1,161.6,56.2,21.52056171
25,1,160,57.4,22.421875
59,1,145.5,53.8,25.41302063
61,0,165.2,70.7,25.90593836
27,0,179.6,80.9,25.08048075
31,0,170,70.6,24.42906574
35,0,176.9,81.5,26.04365556
40,1,155,57.4,23.8917794
28,1,160.9,63.6,24.56659846
40,1,160.9,48.9,18.88846957
31,0,176,69.1,22.30759298
23,1,166,58.38,21.18594861
21,1,159.9,53.1,20.76813956
59,0,175.1,75.08,24.48792417
21,0,171.5,65.5,22.26963255
30,0,175.4,82.8,26.91356066
26,1,161,62.8,24.22746036
35,1,163.8,63.5,23.66714821
64,0,169,69.8,24.43892021
43,0,176.6,59.6,19.11018368
36,1,160.5,53.6,20.80725148
22,1,157.7,50.2,20.18553807
21,0,182,77.3,23.33655356
24,0,175,77.2,25.20816327
25,0,161.3,59.7,22.94592641
53,1,158.3,51.3,20.47177668
30,1,170.3,61.2,21.10192748
59,0,173.3,67.5,22.47535951
51,0,170.4,67.4,23.2124358
21,1,169.3,58.8,20.51461684
38,0,179.4,78.2,24.29751594
27,0,176.2,65.1,20.9685877
38,0,174.8,68,22.25492096
21,1,160.8,49.4,19.10534393
23,0,184.5,70.5,20.71077621
39,0,162.4,69.8,26.46569924
26,0,174.4,67.9,22.3242467
27,1,160.6,62,24.03812602
25,0,172,66,22.30935641
21,0,177,70,22.34351559
55,0,170.2,63,21.74810584
21,0,163.3,70.4,26.3997789
40,1,160.4,78.1,30.35584356
24,0,170.7,62.84,21.56597682
48,0,169.3,88.9,31.01614689
31,0,169.4,78.4,27.32053821
24,1,155.4,51,21.11874699
49,1,160.8,57,22.04462761
46,0,173.9,72.5,23.97390845
52,0,175,65.1,21.25714286
62,1,154,63.1,26.60651037
51,0,168.6,77.8,27.3693483
34,1,162.7,53.3,20.13502175
34,1,156,64.4,26.46285339
21,0,182.1,91.7,27.65345784
39,1,165,68.6,25.19742883
21,1,154.4,51.2,21.47708663
48,0,163.8,70.6,26.31339628
44,0,170,76.7,26.53979239
62,0,171.9,70.2,23.75665872
60,1,157.6,57.2,23.02945193
35,0,185.7,94,27.25863134
26,0,175.7,69.8,22.61059024
24,1,161.8,50.7,19.36649039
29,1,156.1,50,20.5193783
24,1,153.7,54.72,23.16318915
27,0,173.7,71.3,23.63142403
27,0,183.7,81.8,24.24013259
39,0,176.6,95.8,30.71737577
34,0,176.3,83.3,26.80034451
22,0,171.1,77.5,26.47291001
27,0,175.1,68.4,22.30919038
40,1,156.6,59.1,24.09927433
54,0,172.1,75.2,25.38961409
21,1,168.3,56.9,20.08833927
21,0,166,55.9,20.28596313
25,0,183.8,68.3,20.21760418
34,0,171.2,85,29.00089527
39,0,175,78.2,25.53469388
62,0,159.1,56.9,22.47873705
21,0,165.2,62.9,23.04785747
61,0,168.3,66.3,23.40697528
54,0,160.6,71.3,27.64384492
49,0,172.1,67.7,22.85740524
64,1,155.8,52.2,21.50480933
22,0,165.6,63.1,23.00958015
45,0,165.5,62.6,22.85484798
32,0,177.1,66.6,21.23425883
50,0,177.8,69.9,22.11126871
28,1,164,53.2,19.77989292
46,0,171.5,72.2,24.54759496
58,1,159.5,64.6,25.39283222
30,0,178.1,70.1,22.09989341
48,1,161.3,58.3,22.40783098
47,0,170,79.2,27.40484429
28,1,157.1,52.5,21.27193187
54,1,156.6,54.5,22.22352709
64,0,168.6,69.34,24.39319552
40,0,174.4,70.2,23.08044357
45,1,153.4,33.7,14.32119248
25,1,159.6,51.8,20.33592754
45,0,176,79.2,25.56818182
22,1,165.7,53,19.30326855
27,0,177.2,81.9,26.08293545
25,0,178.9,71.4,22.30886784
45,0,167.3,65.6,23.43753629
31,0,178.5,80.4,25.23362286
23,0,174,78.1,25.79601004
26,0,177.3,81.2,25.83084171
61,1,153,64.6,27.59622367
30,0,176.3,85.4,27.47598345
50,1,158.8,50.7,20.10513359
30,0,177.3,70.6,22.45883528
33,0,170.4,79.2,27.27633406
55,1,149.4,49.9,22.35627024
28,0,174.4,69,22.68590607
48,1,153.8,53.7,22.70186908
44,0,173.4,72.6,24.14562405
21,0,179.5,79.5,24.67392401
22,0,174.2,85.9,28.30719668
47,0,172.3,70.7,23.8149053
40,0,165.9,73.8,26.81412254
22,1,163.9,53.7,19.99016499
31,0,182,81,24.45356841
26,0,172.9,72.7,24.31892785
30,0,170.7,71.9,24.67526629
23,0,170.6,90.2,30.99192011
25,0,173,79.1,26.42921581
40,0,172.3,73,24.58964762
40,0,175.7,70.8,22.9345242
25,1,170.1,62.1,21.46263169
56,1,158.7,57,22.6318993
63,1,162.3,55.8,21.18347279
26,0,174.9,86.2,28.1791343
21,1,155.7,51,21.03744294
62,0,181.4,80.2,24.3724845
21,0,172.9,74,24.75379176
26,0,167.6,71.6,25.48971583
44,0,165,57.1,20.97337006
31,0,171,75.8,25.92250607
26,0,176.8,67.3,21.53032288
36,0,180.5,78.9,24.21712541
23,1,163.9,59.14,22.01523943
55,0,177.5,79.8,25.32830788
61,0,178.2,83.1,26.16890945
47,0,155,60.6,25.22372529
45,0,173.4,72,23.94607344
30,1,167,52.1,18.68120047
64,1,154.4,48.2,20.21866359
21,0,177.5,74.1,23.51914303
21,1,166.2,55.7,20.16476459
27,0,169,68.1,23.84370295
24,1,166.8,53.5,19.22922094
39,1,158.8,47,18.63789504
25,0,181.8,92.44,27.96869346
21,1,168.7,62,21.78519864
21,0,170.1,66.5,22.98333345
63,0,165.5,79.4,28.98841741
23,0,177.5,72.2,22.91608808
63,1,149.4,57,25.53722252
31,0,172.9,72.9,24.38582999
64,0,175.3,81.2,26.42361282
50,0,166,70,25.40281608
47,0,169.2,71.7,25.04485019
43,0,172.3,74.3,25.02754546
28,1,166.6,63.1,22.73418371
26,0,167,61.2,21.94413568
22,0,175.3,64.2,20.89157565
22,0,173.5,53.8,17.87241817
49,1,163.7,70.6,26.34555441
39,1,159.9,49.8,19.47746422
49,1,158.5,63.8,25.39581447
23,1,164.5,47.4,17.51646788
32,0,171.2,70.8,24.15603983
31,0,169.3,65.04,22.69167822
40,0,174.4,74.7,24.55995918
29,0,187,88.2,25.22233979
60,1,154.7,50.4,21.05958986
22,0,178.9,88.6,27.68299286
25,0,168.2,80.8,28.56007725
26,1,164.3,55.6,20.59679586
34,0,171.7,74.22,25.17563072
39,0,174.7,74.9,24.54121203
38,0,175.3,95.4,31.04449092
51,1,151,50.2,22.01657822
31,1,152.2,54.3,23.44069719
36,0,169,59.2,20.72756556
38,0,177.6,86.6,27.45566512
41,0,172.6,68.9,23.12797659
28,0,169.6,65.3,22.70186232
26,0,173.7,87.4,28.96755203
31,0,172,66.3,22.41076257
27,0,170.7,86.3,29.61718332
37,0,180.3,86.3,26.54723793
45,0,167.7,66.5,23.64588211
62,1,152.6,45,19.32428556
30,0,167.7,70.9,25.21042168
23,0,170.7,70.4,24.16048326
48,1,167,62.6,22.44612571
57,0,170.6,64.52,22.16849984
27,0,173.8,87,28.80180518
52,1,166.4,61.1,22.06655649
23,0,166.4,65.2,23.54729105
28,0,169,65.1,22.79331956
40,0,183,74.9,22.36555287
22,1,162.6,54.9,20.7649678
47,1,155.7,59.1,24.37868387
24,0,175.7,86.2,27.92310715
58,0,165.3,69.9,25.58182176
24,0,175.2,72.4,23.58687267
62,1,153.1,52.32,22.3211905
42,1,157.1,59.7,24.18922538
40,1,167,54.3,19.47004195
23,0,171.4,70.1,23.86142537
24,1,156,44.5,18.28566732
39,0,172,73,24.67550027
37,0,174.4,78.7,25.87508417
37,0,177.3,75.3,23.9539702
60,1,156.8,60.9,24.76995262
28,0,170.7,71.5,24.53799082
24,0,176.7,77.7,24.88558875
57,1,159.4,56.2,22.11870424
23,0,176.5,69.8,22.40608624
21,1,166.5,50.4,18.1803425
21,0,170.5,74.8,25.73077287
55,1,159.3,55.5,21.87063696
25,0,165.9,83.3,30.26580498
37,0,168.1,75.7,26.78924368
22,1,165.6,47.3,17.2480688
37,0,173.8,79.7,26.38510198
45,0,170.5,88.1,30.30589692
21,0,170.1,63.5,21.94649134
54,0,177.5,83.6,26.53441777
48,1,165.5,74.5,27.19945966
33,1,171,57.9,19.8009644
33,0,174,67.7,22.36094596
26,0,173,72.8,24.32423402
37,0,173,92.5,30.90647867
61,1,166.1,57.6,20.8777272
33,1,157.2,50.8,20.5569476
51,0,174.5,79.9,26.23952184
50,1,157.7,59.7,24.00551041
22,0,173.2,69,23.00134941
36,0,172.7,70.1,23.50354347
51,0,172,68.5,23.15440779
23,0,175.3,69.3,22.5511868
47,1,153,57.9,24.73407664
45,1,154.7,41.8,17.46608842
43,1,156.4,50,20.44073495
22,1,157.2,58.9,23.83472862
22,1,160.1,48,18.72658445
26,0,172.5,70.7,23.75971435
23,0,166.2,63.8,23.09716303
42,1,162.8,60.1,22.67595941
24,0,174.1,74.5,24.57868991
26,1,162.4,49.5,18.76865491
42,1,167.9,66.8,23.69600158
21,0,169.9,64.8,22.44854762
41,1,163.6,56.1,20.96024055
47,0,166.2,52.9,19.15109599
60,0,168,72.8,25.79365079
54,1,155.1,52.6,21.86563773
29,1,161.6,47.6,18.22737967
21,1,161.4,55.1,21.15166396
58,0,175.6,67.7,21.95531364
57,0,165.9,85.3,30.99247497
26,1,163.6,71.3,26.63930751
60,0,164.2,58.9,21.84585211
37,0,176.5,77.9,25.00621945
27,0,174,63.4,20.94067909
27,1,174.6,60.7,19.91132735
23,1,156.9,47.4,19.25450927
21,1,172.9,65.16,21.79671718
26,1,164.6,57.3,21.14924948
26,1,159.6,47.2,18.53003436
63,0,164,67,24.9107674
47,0,169.1,71.2,24.89962339
55,0,159.4,57.42,22.59886116
22,1,166.3,52.2,18.87495846
57,1,155.7,74.2,30.60741698
25,0,170.4,70.7,24.34894972
21,0,181,68.7,20.97005586
46,1,153,57.5,24.56320219
26,1,163,47.6,17.91561594
